movie_id,title,year,genres,overview,source,status
373,Red Rock West (1992),1992,Thriller,,,no_description
374,Richie Rich (1994),1994,Children's|Comedy,,,no_description
388,Boys Life (1995),1995,Drama,,,no_description
389,"Colonel Chabert, Le (1994)",1994,Drama|Romance|War,,,no_description
395,Desert Winds (1995),1995,Drama,,,no_description
403,Two Crimes (1995),1995,Comedy|Crime|Drama,,,no_description
404,Brother Minister: The Assassination of Malcolm X (1994),1994,Documentary,,,no_description
405,Highlander III: The Sorcerer (1994),1994,Action|Sci-Fi,,,no_description
406,Federal Hill (1994),1994,Drama,,,no_description
407,In the Mouth of Madness (1995),1995,Horror|Thriller,,,no_description
411,You So Crazy (1994),1994,Comedy,,,no_description
418,Being Human (1993),1993,Drama,,,no_description
444,Even Cowgirls Get the Blues (1993),1993,Comedy|Romance,,,no_description
449,Fear of a Black Hat (1993),1993,Comedy,,,no_description
482,Killing Zoe (1994),1994,Thriller,,,no_description
506,Orlando (1993),1993,Drama,,,no_description
512,Robert A. Heinlein's The Puppet Masters (1994),1994,Horror|Sci-Fi,,,no_description
537,Sirens (1994),1994,Comedy|Drama,,,no_description
545,Harlem (1993),1993,Drama,,,no_description
559,"Paris, France (1993)",1993,Comedy,,,no_description
565,Cronos (1992),1992,Horror,,,no_description
566,Naked in New York (1994),1994,Comedy|Romance,,,no_description
568,Bhaji on the Beach (1993),1993,Comedy|Drama,,,no_description
571,"Wedding Gift, The (1994)",1994,Drama,,,no_description
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",1993,Drama,,,no_description
576,Fausto (1993),1993,Comedy,,,no_description
578,"Hour of the Pig, The (1993)",1993,Drama|Mystery,,,no_description
579,"Scorta, La (1993)",1993,Thriller,,,no_description
581,"Celluloid Closet, The (1995)",1995,Documentary,,,no_description
583,Dear Diary (Caro Diario) (1994),1994,Comedy|Drama,,,no_description
598,Window to Paris (1994),1994,Comedy,,,no_description
604,Criminals (1996),1996,Documentary,,,no_description
614,Loaded (1994),1994,Drama|Thriller,,,no_description
615,Bread and Chocolate (Pane e cioccolata) (1973),1973,Drama,,,no_description
623,"Modern Affair, A (1995)",1995,Romance,,,no_description
625,Asfour Stah (1990),1990,Drama,,,no_description
636,Frisk (1995),1995,Drama,,,no_description
643,Peanuts - Die Bank zahlt alles (1996),1996,Comedy,,,no_description
644,Happy Weekend (1996),1996,Comedy,,,no_description
645,Nelly & Monsieur Arnaud (1995),1995,Drama,,,no_description
649,Cold Fever (Á köldum klaka) (1994),1994,Comedy|Drama,,,no_description
651,"Superweib, Das (1996)",1996,Comedy,,,no_description
654,Und keiner weint mir nach (1996),1996,Drama|Romance,,,no_description
655,Mutters Courage (1995),1995,Comedy,,,no_description
657,Yankee Zulu (1994),1994,Comedy|Drama,,,no_description
666,All Things Fair (1996),1996,Drama,,,no_description
667,Bloodsport 2 (1995),1995,Action,,,no_description
672,Tarantella (1995),1995,Drama,,,no_description
675,Hostile Intentions (1994),1994,Action|Drama|Thriller,,,no_description
678,Some Folks Call It a Sling Blade (1993),1993,Drama|Thriller,,,no_description
685,It's My Party (1995),1995,Drama,,,no_description
690,"Promise, The (Versprechen, Das) (1994)",1994,Romance,,,no_description
693,Under the Domin Tree (Etz Hadomim Tafus) (1994),1994,Drama,,,no_description
695,True Crime (1995),1995,Mystery|Thriller,,,no_description
698,Delta of Venus (1994),1994,Drama,,,no_description
701,Daens (1992),1992,Drama,,,no_description
704,"Quest, The (1996)",1996,Action|Adventure,,,no_description
720,Wallace & Gromit: The Best of Aardman Animation (1996),1996,Animation,,,no_description
721,Halfmoon (Paul Bowles - Halbmond) (1995),1995,Drama,,,no_description
722,"Haunted World of Edward D. Wood Jr., The (1995)",1995,Documentary,,,no_description
723,Two Friends (1986),1986,Drama,,,no_description
727,War Stories (1995),1995,Documentary,,,no_description
730,"Low Life, The (1994)",1994,Drama,,,no_description
738,"Garcu, Le (1995)",1995,Drama,,,no_description
739,Honigmond (1996),1996,Comedy,,,no_description
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963,Sci-Fi|War,,,no_description
752,Vermont Is For Lovers (1992),1992,Comedy|Romance,,,no_description
756,Carmen Miranda: Bananas Is My Business (1994),1994,Documentary,,,no_description
758,"Jar, The (Khomreh) (1992)",1992,Drama,,,no_description
759,Maya Lin: A Strong Clear Vision (1994),1994,Documentary,,,no_description
769,Marlene Dietrich: Shadow and Light (1996),1996,Documentary,,,no_description
770,Costa Brava (1946),1946,Drama,,,no_description
789,"I, Worst of All (Yo, la peor de todas) (1990)",1990,Drama,,,no_description
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",1995,Documentary,,,no_description
811,"Bewegte Mann, Der (1994)",1994,Comedy,,,no_description
814,"Boy Called Hate, A (1995)",1995,Drama,,,no_description
815,Power 98 (1995),1995,Action|Mystery|Thriller,,,no_description
821,"Crude Oasis, The (1995)",1995,Romance,,,no_description
824,Kaspar Hauser (1993),1993,Drama,,,no_description
825,Echte Kerle (1996),1996,Comedy|Romance,,,no_description
826,Diebinnen (1995),1995,Drama,,,no_description
838,Emma (1996),1996,Comedy|Drama|Romance,,,no_description
841,Eyes Without a Face (1959),1959,Horror,,,no_description
844,"Story of Xinghua, The (1993)",1993,Drama,,,no_description
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1994,Drama,,,no_description
853,Dingo (1992),1992,Drama,,,no_description
856,Mille bolle blu (1993),1993,Comedy,,,no_description
859,"Hippie Revolution, The (1996)",1996,Documentary,,,no_description
861,Supercop (1992),1992,Action|Thriller,,,no_description
863,Celestial Clockwork (1994),1994,Comedy,,,no_description
864,"Wife, The (1995)",1995,Comedy|Drama,,,no_description
865,Small Faces (1995),1995,Drama,,,no_description
868,Death in Brunswick (1991),1991,Comedy,,,no_description
872,Aiqing wansui (1994),1994,Drama,,,no_description
874,Killer: A Journal of Murder (1995),1995,Crime|Drama,,,no_description
890,Baton Rouge (1988),1988,Thriller,,,no_description
895,Venice/Venice (1992),1992,Drama,,,no_description
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),1950,Film-Noir,,,no_description
952,Around the World in 80 Days (1956),1956,Adventure|Comedy,,,no_description
970,Beat the Devil (1954),1954,Comedy|Drama,,,no_description
979,Nothing Personal (1995),1995,Drama|War,,,no_description
980,In the Line of Duty 2 (1987),1987,Action,,,no_description
985,Small Wonders (1996),1996,Documentary,,,no_description
1001,"Associate, The (L'Associe)(1982)",1982,Comedy,,,no_description
1010,"Love Bug, The (1969)",1969,Children's|Comedy,,,no_description
1024,"Three Caballeros, The (1945)",1945,Animation|Children's|Musical,,,no_description
1026,So Dear to My Heart (1949),1949,Children's|Drama,,,no_description
1027,Robin Hood: Prince of Thieves (1991),1991,Drama,,,no_description
1052,"Proprietor, The (1996)",1996,Drama,,,no_description
1059,William Shakespeare's Romeo and Juliet (1996),1996,Drama|Romance,,,no_description
1065,"Woman in Question, The (1950)",1950,Mystery,,,no_description
1071,For the Moment (1994),1994,Romance|War,,,no_description
1080,Monty Python's Life of Brian (1979),1979,Comedy,,,no_description
1098,"Search for One-eye Jimmy, The (1996)",1996,Comedy,,,no_description
1107,Loser (1991),1991,Comedy,,,no_description
1108,Prerokbe Ognja (1995),1995,Documentary,,,no_description
1110,Bird of Prey (1996),1996,Action,,,no_description
1112,Palookaville (1996),1996,Action|Drama,,,no_description
1115,Sleepover (1995),1995,Comedy|Drama,,,no_description
1118,Tashunga (1995),1995,Adventure|Western,,,no_description
1121,Glory Daze (1996),1996,Drama,,,no_description
1122,Plutonium Circus (1995),1995,Documentary,,,no_description
1125,"Return of the Pink Panther, The (1974)",1974,Comedy,,,no_description
1130,"Howling, The (1980)",1980,Horror,,,no_description
1133,Talking About Sex (1994),1994,Comedy|Drama,,,no_description
1136,Monty Python and the Holy Grail (1974),1974,Comedy,,,no_description
1141,Hoogste tijd (1995),1995,Drama,,,no_description
1142,Get Over It (1996),1996,Drama,,,no_description
1144,"Line King: Al Hirschfeld, The (1996)",1996,Documentary,,,no_description
1149,JLG/JLG - autoportrait de décembre (1994),1994,Documentary|Drama,,,no_description
1155,"Invitation, The (Zaproszenie) (1986)",1986,Drama,,,no_description
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",1942,Drama,,,no_description
1157,"Symphonie pastorale, La (1946)",1946,Drama,,,no_description
1164,Two or Three Things I Know About Her (1966),1966,Drama,,,no_description
1166,Farmer & Chase (1995),1995,Comedy,,,no_description
1174,Grosse Fatigue (1994),1994,Comedy,,,no_description
1181,"Shooter, The (1995)",1995,Action,,,no_description
1185,My Left Foot (1989),1989,Drama,,,no_description
1190,Tie Me Up! Tie Me Down! (1990),1990,Drama,,,no_description
1209,Once Upon a Time in the West (1969),1969,Western,,,no_description
1215,Army of Darkness (1993),1993,Action|Adventure|Comedy|Horror|Sci-Fi,,,no_description
1223,"Grand Day Out, A (1992)",1992,Animation|Comedy,,,no_description
1243,Rosencrantz and Guildenstern Are Dead (1990),1990,Comedy|Drama,,,no_description
1251,8 1/2 (1963),1963,Drama,,,no_description
1285,Heathers (1989),1989,Comedy,,,no_description
1289,Koyaanisqatsi (1983),1983,Documentary|War,,,no_description
1296,"Room with a View, A (1986)",1986,Drama|Romance,,,no_description
1308,I Shot a Man in Vegas (1995),1995,Comedy,,,no_description
1315,Paris Was a Woman (1995),1995,Documentary,,,no_description
1316,Anna (1996),1996,Drama,,,no_description
1319,Kids of Survival (1993),1993,Documentary,,,no_description
1322,Amityville 1992: It's About Time (1992),1992,Horror,,,no_description
1328,"Amityville Curse, The (1990)",1990,Horror,,,no_description
1335,Blood Beach (1981),1981,Action|Horror,,,no_description
1339,Bram Stoker's Dracula (1992),1992,Horror|Romance,,,no_description
1349,Nosferatu a Venezia (1986),1986,Horror,,,no_description
1351,Blood & Wine (1997),1997,Drama,,,no_description
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1970,Drama,,,no_description
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",1950,Drama,,,no_description
1374,Star Trek: The Wrath of Khan (1982),1982,Action|Adventure|Sci-Fi,,,no_description
1404,Night Falls on Manhattan (1997),1997,Crime|Drama,,,no_description
1421,Grateful Dead (1995),1995,Documentary,,,no_description
1423,Hearts and Minds (1996),1996,Drama,,,no_description
1429,Jackie Chan's First Strike (1996),1996,Action,,,no_description
1430,Underworld (1997),1997,Thriller,,,no_description
1434,"Stranger, The (1994)",1994,Action,,,no_description
1444,Guantanamera (1994),1994,Comedy,,,no_description
1454,SubUrbia (1997),1997,Comedy,,,no_description
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),1996,Documentary,,,no_description
1467,Salut cousin! (1996),1996,Comedy|Drama,,,no_description
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),1997,Children's|Comedy,,,no_description
1533,"Promise, The (La Promesse) (1996)",1996,Drama,,,no_description
1547,Shiloh (1997),1997,Children's|Drama,,,no_description
1554,"Pillow Book, The (1995)",1995,Drama|Romance,,,no_description
1555,"To Have, or Not (1995)",1995,Drama,,,no_description
1557,Squeeze (1996),1996,Drama,,,no_description
1559,"Next Step, The (1995)",1995,Drama,,,no_description
1577,Mondo (1996),1996,Drama,,,no_description
1578,"Innocent Sleep, The (1995)",1995,Crime,,,no_description
1609,187 (1997),1997,Drama,,,no_description
1630,"Lay of the Land, The (1997)",1997,Comedy|Drama,,,no_description
1640,How to Be a Player (1997),1997,Comedy,,,no_description
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),1996,Comedy|Drama,,,no_description
1646,Rocket Man (1997),1997,Comedy,,,no_description
1656,Swept from the Sea (1997),1997,Romance,,,no_description
1659,Hurricane Streets (1998),1998,Drama,,,no_description
1664,Nénette et Boni (1996),1996,Drama,,,no_description
1692,Alien Escape (1995),1995,Horror|Sci-Fi,,,no_description
1697,"Big Bang Theory, The (1994)",1994,Crime,,,no_description
1698,"Boys, Les (1997)",1997,Comedy,,,no_description
1699,"Butcher Boy, The (1998)",1998,Drama,,,no_description
1705,Guy (1996),1996,Drama,,,no_description
1706,Harlem River Drive (1996),1996,Drama,,,no_description
1709,Legal Deceit (1997),1997,Thriller,,,no_description
1710,Man of Her Dreams (1996),1996,Drama,,,no_description
1713,Mouse Hunt (1997),1997,Children's|Comedy,,,no_description
1714,Never Met Picasso (1996),1996,Romance,,,no_description
1716,"Other Voices, Other Rooms (1997)",1997,Drama,,,no_description
1720,Time Tracers (1995),1995,Action|Adventure|Sci-Fi,,,no_description
1738,Vermin (1998),1998,Comedy,,,no_description
1739,3 Ninjas: High Noon On Mega Mountain (1998),1998,Action|Children's,,,no_description
1740,Men of Means (1998),1998,Action|Drama,,,no_description
1743,Arguing the World (1996),1996,Documentary,,,no_description
1757,Duoluo tianshi (1995),1995,Drama,,,no_description
1768,Mat' i syn (1997),1997,Drama,,,no_description
1774,Mass Transit (1998),1998,Comedy|Drama,,,no_description
1780,Ayn Rand: A Sense of Life (1997),1997,Documentary,,,no_description
1781,"Further Gesture, A (1996)",1996,Drama,,,no_description
1782,Little City (1998),1998,Comedy|Romance,,,no_description
1789,"Sadness of Sex, The (1995)",1995,Drama,,,no_description
1793,Welcome to Woop-Woop (1997),1997,Comedy,,,no_description
1795,"Callejón de los milagros, El (1995)",1995,Drama,,,no_description
1809,Hana-bi (1997),1997,Comedy|Crime|Drama,,,no_description
1815,Eden (1997),1997,Drama,,,no_description
1819,Storefront Hitchcock (1997),1997,Drama,,,no_description
1830,Follow the Bitch (1998),1998,Comedy,,,no_description
1850,"I Love You, Don't Touch Me! (1998)",1998,Drama|Romance,,,no_description
1851,Leather Jacket Love Story (1997),1997,Drama|Romance,,,no_description
1852,Love Walked In (1998),1998,Drama|Thriller,,,no_description
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",1997,Comedy,,,no_description
1865,Wild Man Blues (1998),1998,Documentary,,,no_description
1868,"Truce, The (1996)",1996,Drama|War,,,no_description
1899,Passion in the Desert (1998),1998,Adventure|Drama,,,no_description
1901,Dear Jesse (1997),1997,Documentary,,,no_description
1905,Marie Baie Des Anges (1997),1997,Drama,,,no_description
1924,Plan 9 from Outer Space (1958),1958,Horror|Sci-Fi,,,no_description
1933,"Life of Émile Zola, The (1937)",1937,Drama,,,no_description
1976,Friday the 13th Part 3: 3D (1982),1982,Horror,,,no_description
1978,Friday the 13th Part V: A New Beginning (1985),1985,Horror,,,no_description
1984,Halloween III: Season of the Witch (1983),1983,Horror,,,no_description
1989,Prom Night III: The Last Kiss (1989),1989,Horror,,,no_description
1993,Child's Play 3 (1992),1992,Horror,,,no_description
2008,"This World, Then the Fireworks (1996)",1996,Crime|Drama|Film-Noir,,,no_description
2010,Metropolis (1926),1926,Sci-Fi,,,no_description
2014,Freaky Friday (1977),1977,Children's|Comedy,,,no_description
2027,Mafia! (1998),1998,Comedy|Crime,,,no_description
2029,Billy's Hollywood Screen Kiss (1997),1997,Comedy|Romance,,,no_description
2030,East Palace West Palace (Dong gong xi gong) (1997),1997,Drama,,,no_description
2031,"$1,000,000 Duck (1971)",1971,Children's|Comedy,,,no_description
2040,"Computer Wore Tennis Shoes, The (1970)",1970,Children's|Comedy,,,no_description
2085,101 Dalmatians (1961),1961,Animation|Children's,,,no_description
2092,"Return of Jafar, The (1993)",1993,Animation|Children's|Musical,,,no_description
2102,Steamboat Willie (1940),1940,Animation|Children's|Comedy|Musical,,,no_description
2103,Tall Tale (1994),1994,Adventure|Children's,,,no_description
2127,"First Love, Last Rites (1997)",1997,Drama|Romance,,,no_description
2157,"Chambermaid on the Titanic, The (1998)",1998,Romance,,,no_description
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",1996,Crime|Horror,,,no_description
2159,Henry: Portrait of a Serial Killer (1990),1990,Crime|Horror,,,no_description
2163,Attack of the Killer Tomatoes! (1980),1980,Comedy|Horror,,,no_description
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",1998,Comedy,,,no_description
2175,Déjà Vu (1997),1997,Drama|Romance,,,no_description
2189,I Married A Strange Person (1997),1997,Animation,,,no_description
2191,"Merry War, A (1997)",1997,Comedy,,,no_description
2213,Waltzes from Vienna (1933),1933,Comedy|Musical,,,no_description
2215,Rich and Strange (1932),1932,Comedy|Romance,,,no_description
2218,Juno and Paycock (1930),1930,Drama,,,no_description
2223,"Farmer's Wife, The (1928)",1928,Comedy,,,no_description
2225,Easy Virtue (1927),1927,Drama,,,no_description
2227,"Lodger, The (1926)",1926,Thriller,,,no_description
2228,"Mountain Eagle, The (1926)",1926,Drama,,,no_description
2230,Always Tell Your Wife (1923),1923,Comedy,,,no_description
2233,Digging to China (1998),1998,Drama,,,no_description
2238,Seven Beauties (Pasqualino Settebellezze) (1976),1976,Comedy|Drama,,,no_description
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),1975,Comedy|Drama,,,no_description
2251,"Cabinet of Dr. Ramirez, The (1991)",1991,Comedy,,,no_description
2258,Master Ninja I (1984),1984,Action,,,no_description
2270,"Century of Cinema, A (1994)",1994,Documentary,,,no_description
2274,Lilian's Story (1995),1995,Drama,,,no_description
2277,Somewhere in the City (1997),1997,Drama,,,no_description
2292,Overnight Delivery (1996),1996,Romance,,,no_description
2299,"Battle of the Sexes, The (1959)",1959,Comedy,,,no_description
2300,"Producers, The (1968)",1968,Comedy|Musical,,,no_description
2304,Love Is the Devil (1998),1998,Drama,,,no_description
2307,One Tough Cop (1998),1998,Action|Drama,,,no_description
2317,"Alarmist, The (1997)",1997,Comedy,,,no_description
2319,Reach the Rock (1997),1997,Comedy,,,no_description
2322,Soldier (1998),1998,Action|Adventure|Sci-Fi|Thriller|War,,,no_description
2330,Hands on a Hard Body (1996),1996,Documentary,,,no_description
2343,"Naked Man, The (1998)",1998,Drama,,,no_description
2359,Waking Ned Devine (1998),1998,Comedy,,,no_description
2364,Godzilla (Gojira) (1984),1984,Action|Sci-Fi,,,no_description
2422,"Karate Kid III, The (1989)",1989,Action|Adventure|Drama,,,no_description
2423,Christmas Vacation (1989),1989,Comedy,,,no_description
2426,"Theory of Flight, The (1998)",1998,Comedy|Drama|Romance,,,no_description
2462,"Return of the Texas Chainsaw Massacre, The (1994)",1994,Horror,,,no_description
2484,Tinseltown (1998),1998,Comedy,,,no_description
2486,24-hour Woman (1998),1998,Drama,,,no_description
2493,"Harmonists, The (1997)",1997,Drama,,,no_description
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",1982,Drama,,,no_description
2516,Children of the Corn III (1994),1994,Horror,,,no_description
2519,House on Haunted Hill (1958),1958,Horror,,,no_description
2547,Harvest (1998),1998,Drama,,,no_description
2554,Children of the Damned (1963),1963,Horror|Sci-Fi|Thriller,,,no_description
2563,Beauty (1998),1998,Drama,,,no_description
2564,"Empty Mirror, The (1999)",1999,Drama,,,no_description
2586,"Goodbye, Lover (1999)",1999,Comedy|Crime|Thriller,,,no_description
2588,Clubland (1998),1998,Drama,,,no_description
2604,Let it Come Down: The Life of Paul Bowles (1998),1998,Documentary,,,no_description
2608,Heaven (1998),1998,Thriller,,,no_description
2609,"King of Masks, The (Bian Lian) (1996)",1996,Drama,,,no_description
2611,"Winslow Boy, The (1998)",1998,Drama,,,no_description
2618,"Castle, The (1997)",1997,Comedy,,,no_description
2620,This Is My Father (1998),1998,Drama|Romance,,,no_description
2627,Endurance (1998),1998,Documentary|Drama,,,no_description
2645,Dracula (1958),1958,Horror,,,no_description
2655,Howling II: Your Sister Is a Werewolf (1985),1985,Horror,,,no_description
2679,Finding North (1999),1999,Drama|Romance,,,no_description
2680,Floating (1997),1997,Drama,,,no_description
2684,Taxman (1999),1999,Comedy|Drama,,,no_description
2697,My Son the Fanatic (1998),1998,Comedy|Drama|Romance,,,no_description
2698,Zone 39 (1997),1997,Sci-Fi,,,no_description
2715,"Velocity of Gary, The (1998)",1998,Comedy|Romance,,,no_description
2732,Jules and Jim (Jules et Jim) (1961),1961,Drama,,,no_description
2740,"Kindred, The (1986)",1986,Horror,,,no_description
2748,Allan Quartermain and the Lost City of Gold (1987),1987,Action|Adventure,,,no_description
2754,Deadtime Stories (1987),1987,Horror,,,no_description
2769,"Yards, The (1999)",1999,Crime|Mystery,,,no_description
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",1997,Documentary,,,no_description
2783,"Tomb of Ligeia, The (1965)",1965,Horror,,,no_description
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1981,Horror,,,no_description
2794,European Vacation (1985),1985,Comedy,,,no_description
2795,Vacation (1983),1983,Comedy,,,no_description
2800,Little Nemo: Adventures in Slumberland (1992),1992,Animation|Children's,,,no_description
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",1919,Action|Drama,,,no_description
2845,White Boys (1999),1999,Drama,,,no_description
2848,Othello (1952),1952,Drama,,,no_description
2851,Saturn 3 (1979),1979,Adventure|Sci-Fi|Thriller,,,no_description
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",1977,Horror,,,no_description
2862,Caligula (1980),1980,Drama,,,no_description
2868,Fright Night Part II (1989),1989,Horror,,,no_description
2879,Operation Condor (Feiying gaiwak) (1990),1990,Action|Adventure|Comedy,,,no_description
2880,Operation Condor 2 (Longxiong hudi) (1990),1990,Action|Adventure|Comedy,,,no_description
2894,Romance (1999),1999,Drama|Romance,,,no_description
2897,And the Ship Sails On (E la nave va) (1984),1984,Comedy|War,,,no_description
2909,"Five Wives, Three Secretaries and Me (1998)",1998,Documentary,,,no_description
2913,"Mating Habits of the Earthbound Human, The (1998)",1998,Comedy,,,no_description
2921,High Plains Drifter (1972),1972,Western,,,no_description
2922,Hang 'em High (1967),1967,Western,,,no_description
2924,Drunken Master (Zui quan) (1979),1979,Action|Comedy,,,no_description
2927,Brief Encounter (1946),1946,Drama|Romance,,,no_description
2930,Return with Honor (1998),1998,Documentary,,,no_description
2931,Time of the Gypsies (Dom za vesanje) (1989),1989,Drama,,,no_description
2936,Sullivan's Travels (1942),1942,Comedy,,,no_description
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",1996,Crime|Thriller,,,no_description
2958,Naturally Native (1998),1998,Drama,,,no_description
2960,Beefcake (1999),1999,Drama,,,no_description
2980,Men Cry Bullets (1997),1997,Drama,,,no_description
2994,"City, The (1998)",1998,Drama,,,no_description
2998,Dreaming of Joseph Lees (1998),1998,Romance,,,no_description
3013,Bride of Re-Animator (1990),1990,Comedy|Horror,,,no_description
3022,"General, The (1927)",1927,Comedy,,,no_description
3027,Slaughterhouse 2 (1988),1988,Horror,,,no_description
3042,Meatballs III (1987),1987,Comedy,,,no_description
3054,Pokémon: The First Movie (1998),1998,Animation|Children's,,,no_description
3057,Where's Marlowe? (1999),1999,Comedy,,,no_description
3064,Poison Ivy: New Seduction (1997),1997,Thriller,,,no_description
3065,Ten Benny (1997),1997,Drama,,,no_description
3071,Stand and Deliver (1987),1987,Drama,,,no_description
3084,Home Page (1999),1999,Documentary,,,no_description
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),1934,Comedy,,,no_description
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",1948,Drama,,,no_description
3092,Chushingura (1962),1962,Drama,,,no_description
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),1989,Comedy,,,no_description
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",1999,Drama,,,no_description
3164,"Alley Cats, The (1968)",1968,Drama,,,no_description
3169,"Falcon and the Snowman, The (1984)",1984,Drama,,,no_description
3177,Next Friday (1999),1999,Comedy,,,no_description
3188,"Life and Times of Hank Greenberg, The (1998)",1998,Documentary,,,no_description
3189,My Dog Skip (1999),1999,Comedy,,,no_description
3193,Creature (1999),1999,Documentary,,,no_description
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),1971,Drama,,,no_description
3208,Loaded Weapon 1 (1993),1993,Action|Comedy,,,no_description
3216,Vampyros Lesbos (Las Vampiras) (1970),1970,Horror,,,no_description
3226,Hellhounds on My Trail (1999),1999,Documentary,,,no_description
3228,Wirey Spindell (1999),1999,Comedy,,,no_description
3229,Another Man's Poison (1952),1952,Crime|Drama,,,no_description
3234,Train Ride to Hollywood (1978),1978,Comedy,,,no_description
3242,Santitos (1997),1997,Comedy,,,no_description
3278,Gendernauts (1999),1999,Documentary,,,no_description
3279,Knockout (1999),1999,Action|Adventure,,,no_description
3293,Conceiving Ada (1997),1997,Drama|Sci-Fi,,,no_description
3303,Black Tar Heroin: The Dark End of the Street (1999),1999,Documentary,,,no_description
3309,"Dog's Life, A (1920)",1920,Comedy,,,no_description
3312,"McCullochs, The (1975)",1975,Drama,,,no_description
3318,Deterrence (1998),1998,Thriller,,,no_description
3321,"Waiting Game, The (2000)",2000,Comedy,,,no_description
3327,Beyond the Mat (2000),2000,Documentary,,,no_description
3336,It Happened Here (1961),1961,Drama,,,no_description
3340,Bride of the Monster (1956),1956,Horror|Sci-Fi,,,no_description
3348,"Night Visitor, The (1970)",1970,Crime|Thriller,,,no_description
3355,"Ninth Gate, The (2000)",2000,Thriller,,,no_description
3356,Condo Painting (2000),2000,Documentary,,,no_description
3366,Where Eagles Dare (1969),1969,Action|Adventure|War,,,no_description
3374,Daughters of the Dust (1992),1992,Drama,,,no_description
